nicl2pym,,nicl2pym_2,,RuMnCl4Pyz4,,RuMnCl4Pyz4_2,,nicl2BTD_gixawe,,nicl2BTD_gixawe_2,,Fe_pym_c12,,Fe_pym_c12_2,,FeCl2BTD,,FeCl2BTD_2,,FeCl2BTD_hohaja,,FeCl2BTD_hohaja_2,,NiCl2BTD_zusundi,,NiCl2BTD_zusundi_2,,FeCl2BTD_D4,,FeCl2BTD_D4_2,,
Wavelength (nm),F(R),Wavelength (nm),F(R),Wavelength (nm),F(R),Wavelength (nm),F(R),Wavelength (nm),F(R),Wavelength (nm),F(R),Wavelength (nm),F(R),Wavelength (nm),F(R),Wavelength (nm),F(R),Wavelength (nm),F(R),Wavelength (nm),F(R),Wavelength (nm),F(R),Wavelength (nm),F(R),Wavelength (nm),F(R),Wavelength (nm),F(R),Wavelength (nm),F(R),
416,0.2708766758,416,0.3348075151,416,6.495296001,416,6.585335255,416,4.477591991,416,3.94995451,416,4.835615635,416,4.933065891,416,1.651998281,416,1.130815625,416,3.130578279,416,3.845037937,416,1.168855667,416,1.963009119,416,1.892794847,416,1.669957161,
415,0.2683790028,415,0.3321295381,415,6.52140522,415,6.634017944,415,4.533806324,415,4.001917362,415,4.823962212,415,4.941290379,415,1.651559472,415,1.12940383,415,3.125316858,415,3.847679853,415,1.168168306,415,1.961525083,415,1.895972848,415,1.67145896,
414,0.2649850845,414,0.3271069229,414,6.531665325,414,6.640788555,414,4.580321789,414,4.032204151,414,4.82281971,414,4.930364609,414,1.648170233,414,1.126854539,414,3.124193668,414,3.835895538,414,1.167488337,414,1.960822701,414,1.884606957,414,1.666923881,
413,0.261726737,413,0.3227159083,413,6.552359581,413,6.665730953,413,4.637383461,413,4.077514172,413,4.825330734,413,4.931239605,413,1.649720907,413,1.126536369,413,3.115708828,413,3.828373909,413,1.166708708,413,1.962026238,413,1.883262277,413,1.666543603,
412,0.2571479976,412,0.3169511855,412,6.563415051,412,6.684598923,412,4.687632084,412,4.116663456,412,4.794865608,412,4.920015335,412,1.648766994,412,1.12443018,412,3.109227419,412,3.826067209,412,1.165955424,412,1.958163738,412,1.880409598,412,1.658468843,
411,0.2516717315,411,0.310290575,411,6.607251644,411,6.710150719,411,4.741920948,411,4.16139555,411,4.799081802,411,4.903735638,411,1.64697063,411,1.122055173,411,3.105655193,411,3.813337088,411,1.163771272,411,1.960930347,411,1.877799034,411,1.654331684,
410,0.2460548431,410,0.303208679,410,6.642889023,410,6.722984791,410,4.80329752,410,4.20905447,410,4.786713123,410,4.904811382,410,1.642990947,410,1.118648529,410,3.099563837,410,3.807316303,410,1.163315058,410,1.958451629,410,1.867655754,410,1.649852157,
409,0.2398213744,409,0.2951921523,409,6.629902363,409,6.749517441,409,4.851951122,409,4.251523972,409,4.754922867,409,4.874943733,409,1.63960743,409,1.112728238,409,3.091599226,409,3.792665243,409,1.157810926,409,1.953519225,409,1.866583824,409,1.640223622,
408,0.2332975566,408,0.2866497934,408,6.642467022,408,6.769945621,408,4.922210693,408,4.31150341,408,4.746540546,408,4.869874477,408,1.634575844,408,1.111195087,408,3.086010218,408,3.792807817,408,1.157408714,408,1.956202269,408,1.860645056,408,1.643262386,
407,0.2251122594,407,0.2761672437,407,6.700452328,407,6.77460289,407,4.98613596,407,4.351369381,407,4.719458103,407,4.847446918,407,1.631350994,407,1.106091619,407,3.076280832,407,3.778305531,407,1.158415675,407,1.955058932,407,1.857311964,407,1.635570049,
406,0.2173013389,406,0.2664299607,406,6.735508442,406,6.815144062,406,5.039798737,406,4.395788193,406,4.710661888,406,4.816929817,406,1.625713706,406,1.102537155,406,3.069522858,406,3.774121046,406,1.151874423,406,1.950298548,406,1.851256967,406,1.630459189,
405,0.2085883766,405,0.257152766,405,6.720832825,405,6.864166737,405,5.120844364,405,4.436578274,405,4.687759876,405,4.793860435,405,1.62370491,405,1.099634409,405,3.056733847,405,3.76045537,405,1.150745273,405,1.946837664,405,1.844682336,405,1.626039386,
404,0.2001589686,404,0.2455286235,404,6.760034561,404,6.872811794,404,5.165836334,404,4.490028381,404,4.657004356,404,4.767439365,404,1.617892265,404,1.096233368,404,3.051534891,404,3.745337725,404,1.145914197,404,1.946623683,404,1.841434121,404,1.622313142,
403,0.1910602599,403,0.2343631685,403,6.78335762,403,6.883201599,403,5.245912552,403,4.550006866,403,4.627507687,403,4.744352818,403,1.607954025,403,1.090057731,403,3.043609142,403,3.737974882,403,1.145385504,403,1.942449331,403,1.83132875,403,1.618739009,
402,0.1802188605,402,0.22189641,402,6.782176495,402,6.908488274,402,5.310279846,402,4.580852509,402,4.601772785,402,4.704780102,402,1.606108069,402,1.085483193,402,3.025755167,402,3.721345425,402,1.137321353,402,1.937713385,402,1.823706269,402,1.607645988,
401,0.1707639992,401,0.2092437446,401,6.805283546,401,6.926733971,401,5.362374306,401,4.624558926,401,4.550017834,401,4.674906731,401,1.602564096,401,1.080728769,401,3.019183636,401,3.7198596,401,1.135237455,401,1.93195796,401,1.820286155,401,1.599034548,
400,0.1613076925,400,0.1965899616,400,6.80267334,400,6.932377338,400,5.437401772,400,4.680588722,400,4.520292759,400,4.641518593,400,1.595491409,400,1.07546854,400,3.008323193,400,3.688169718,400,1.13191545,400,1.928621054,400,1.810676336,400,1.594833136,
399,0.1513538063,399,0.184275344,399,6.840621471,399,6.925373077,399,5.467759609,399,4.711705685,399,4.492399216,399,4.599025726,399,1.590743303,399,1.067571163,399,2.998649836,399,3.680286407,399,1.125858784,399,1.915158868,399,1.799695134,399,1.586227536,
398,0.1413516849,398,0.1717573702,398,6.831647396,398,6.956952572,398,5.528169632,398,4.742013931,398,4.448403358,398,4.571594238,398,1.57975471,398,1.060847282,398,2.98017168,398,3.666173458,398,1.119057655,398,1.909932733,398,1.790272236,398,1.576295733,
397,0.1315646768,397,0.1600570381,397,6.810099602,397,6.966515064,397,5.593680382,397,4.785061836,397,4.414011955,397,4.512262821,397,1.570052028,397,1.05974412,397,2.96699667,397,3.630736351,397,1.113504887,397,1.911070824,397,1.787483096,397,1.571554303,
396,0.1208719686,396,0.1480845511,396,6.847071171,396,6.954582691,396,5.619134903,396,4.82238245,396,4.374187946,396,4.471694469,396,1.56431973,396,1.051482797,396,2.948484659,396,3.621389389,396,1.109707355,396,1.894843578,396,1.771325588,396,1.564720154,
395,0.1126952991,395,0.1368773729,395,6.855614662,395,6.962803841,395,5.685852528,395,4.85838604,395,4.333665848,395,4.45396328,395,1.563573718,395,1.04383719,395,2.94098568,395,3.619672775,395,1.105955005,395,1.89841032,395,1.774367809,395,1.561000943,
394,0.1032137722,394,0.1258714348,394,6.824678898,394,6.968197823,394,5.73459816,394,4.881527424,394,4.288920879,394,4.402032852,394,1.554084301,394,1.041705251,394,2.925835609,394,3.608596563,394,1.098999143,394,1.879720926,394,1.765437722,394,1.549925089,
393,0.09433009475,393,0.1146572381,393,6.80742979,393,6.954076767,393,5.757062435,393,4.897869587,393,4.247461319,393,4.353028774,393,1.547378778,393,1.034495831,393,2.913095713,393,3.583212137,393,1.090861678,393,1.87757957,393,1.752576351,393,1.544166446,
392,0.08658772707,392,0.1053859666,392,6.812715054,392,6.949344635,392,5.80156517,392,4.950739861,392,4.19065094,392,4.31317091,392,1.538606286,392,1.028614998,392,2.908187151,392,3.562307835,392,1.088731647,392,1.866147757,392,1.74990809,392,1.53336513,
391,0.07829362154,391,0.09610502422,391,6.794882298,391,6.934991837,391,5.840855598,391,4.965406895,391,4.138734818,391,4.250219822,391,1.528753281,391,1.022713065,391,2.880535603,391,3.543578863,391,1.081077576,391,1.863494635,391,1.739087343,391,1.531313419,
390,0.07123595476,390,0.08767513931,390,6.758964539,390,6.892573357,390,5.87516737,390,4.976949692,390,4.108222961,390,4.191596031,390,1.520645738,390,1.014915943,390,2.882561922,390,3.512355566,390,1.074104071,390,1.852523923,390,1.731305122,390,1.520789146,
389,0.06602793187,389,0.0809065029,389,6.762797832,389,6.923798561,389,5.917360783,389,5.025249481,389,4.063773155,389,4.180771351,389,1.522148848,389,1.010123014,389,2.87809062,389,3.518219233,389,1.074509859,389,1.851852536,389,1.727714419,389,1.515515208,
388,0.0613014549,388,0.0745504573,388,6.722661972,388,6.882370949,388,5.975773335,388,5.045199871,388,4.033473492,388,4.143922329,388,1.512799263,388,1.007078171,388,2.852923155,388,3.505603552,388,1.065819621,388,1.849245429,388,1.723949313,388,1.511929512,
387,0.05670280755,387,0.0699204132,387,6.701809883,387,6.829148293,387,6.0282197,387,5.107413769,387,3.992033005,387,4.112164497,387,1.511580467,387,1.004853487,387,2.859964371,387,3.497018814,387,1.069304705,387,1.845469236,387,1.725277424,387,1.51576829,
386,0.05299048126,386,0.06546712667,386,6.665188313,386,6.82194376,386,6.079712391,386,5.151693821,386,3.965233564,386,4.074572563,386,1.512233853,386,1.000470161,386,2.846093893,386,3.485496759,386,1.062741518,386,1.841358662,386,1.716408491,386,1.509541512,
385,0.05077863112,385,0.0621159412,385,6.641998768,385,6.775167465,385,6.14629221,385,5.182991028,385,3.948400736,385,4.052669525,385,1.5065099,385,0.9977875948,385,2.845868111,385,3.487007141,385,1.064255118,385,1.850035429,385,1.718339086,385,1.509176373,
384,0.04925016686,384,0.06077346951,384,6.626574516,384,6.77008152,384,6.235203743,384,5.239377022,384,3.904869318,384,4.019858837,384,1.504540086,384,0.9985810518,384,2.848838568,384,3.484587669,384,1.063511252,384,1.84985292,384,1.721416354,384,1.511195064,
383,0.04907996953,383,0.05995384231,383,6.616472244,383,6.742136002,383,6.339799404,383,5.318044662,383,3.906013489,383,3.99956274,383,1.505808115,383,1.000664473,383,2.852234602,383,3.484196901,383,1.067516565,383,1.848596334,383,1.723509312,383,1.514059663,
382,0.04858029634,382,0.05987848714,382,6.575242519,382,6.689068794,382,6.385865688,382,5.373770714,382,3.884708881,382,3.970482111,382,1.502997041,382,0.9985010624,382,2.855289459,382,3.495049715,382,1.065510035,382,1.853100181,382,1.729144216,382,1.515928268,
381,0.04991556704,381,0.06098579988,381,6.526133537,381,6.670880795,381,6.49096489,381,5.44882679,381,3.848697424,381,3.952120781,381,1.508756757,381,0.9969880581,381,2.854684114,381,3.499918699,381,1.069327116,381,1.850520134,381,1.729171634,381,1.512639761,
380,0.05241242051,380,0.06388115883,380,6.507507801,380,6.648172379,380,6.573488712,380,5.497821331,380,3.841921329,380,3.94246316,380,1.509504676,380,0.9974470735,380,2.859750271,380,3.500211239,380,1.070101976,380,1.863461137,380,1.735504866,380,1.521439791,
379,0.05470549688,379,0.06770227849,379,6.473287582,379,6.576632023,379,6.646657467,379,5.556987762,379,3.818049192,379,3.924112797,379,1.507401943,379,0.9954801798,379,2.855508804,379,3.495334625,379,1.070779443,379,1.861940861,379,1.731466293,379,1.522024155,
378,0.05964679644,378,0.07244170457,378,6.416744232,378,6.539565086,378,6.746513844,378,5.631439686,378,3.791564465,378,3.900411367,378,1.512797713,378,0.9969957471,378,2.861515999,378,3.495697737,378,1.074191928,378,1.872958064,378,1.737075567,378,1.521357894,
377,0.06425014883,377,0.07894971222,377,6.319821358,377,6.467466831,377,6.815186977,377,5.678174973,377,3.780539513,377,3.889896631,377,1.505767584,377,0.9948193431,377,2.862007141,377,3.487776279,377,1.07387805,377,1.872847319,377,1.738614082,377,1.525125265,
376,0.07178428769,376,0.08662783355,376,6.285142899,376,6.422297955,376,6.90000248,376,5.736587524,376,3.748004198,376,3.861273289,376,1.516227722,376,0.9927319288,376,2.870782375,376,3.489990473,376,1.070551753,376,1.868243694,376,1.74351418,376,1.530027747,
375,0.07818541676,375,0.09710935503,375,6.233248711,375,6.381318092,375,6.992504597,375,5.823496342,375,3.745205641,375,3.832722664,375,1.517841101,375,0.9950611591,375,2.871179342,375,3.503929853,375,1.072227597,375,1.875262856,375,1.742999911,375,1.533551693,
374,0.08877012134,374,0.1082131863,374,6.186248779,374,6.3091712,374,7.051640034,374,5.838099003,374,3.7078619,374,3.801114559,374,1.508777618,374,0.9895302057,374,2.861862421,374,3.492028475,374,1.069342613,374,1.879582167,374,1.744296789,374,1.531605482,
373,0.09853877872,373,0.1208214015,373,6.159451485,373,6.251194954,373,7.110507011,373,5.909615517,373,3.697844982,373,3.793551922,373,1.503070354,373,0.9887954593,373,2.863187313,373,3.492872953,373,1.074566722,373,1.872892022,373,1.747575045,373,1.528923988,
372,0.1103877574,372,0.1361751258,372,6.100183964,372,6.21119833,372,7.202377796,372,5.953045368,372,3.682432175,372,3.783299446,372,1.503766418,372,0.9892324805,372,2.873815536,372,3.487535238,372,1.071148515,372,1.878619552,372,1.745965004,372,1.534974337,
371,0.1256024837,371,0.154102698,371,6.0209589,371,6.149030685,371,7.209130287,371,5.970894337,371,3.65465188,371,3.760830879,371,1.503637433,371,0.9856994748,371,2.876431465,371,3.490786314,371,1.071630239,371,1.883550048,371,1.744410872,371,1.529805064,
370,0.1414599419,370,0.1750594229,370,5.975112438,370,6.09082222,370,7.32310915,370,6.01465559,370,3.65357852,370,3.744469166,370,1.499928594,370,0.9846289754,370,2.856534004,370,3.500751257,370,1.072546363,370,1.888008237,370,1.746916652,370,1.534268856,
369,0.1581523865,369,0.1945763826,369,5.898296356,369,6.016777515,369,7.325391293,369,6.039459229,369,3.614718676,369,3.719916105,369,1.498137355,369,0.9811059833,369,2.872505665,369,3.492943048,369,1.067182899,369,1.876759052,369,1.747221708,369,1.531054854,
368,0.1766380966,368,0.2195064276,368,5.847008705,368,5.98768425,368,7.380945206,368,6.065119743,368,3.607858658,368,3.72367382,368,1.495981574,368,0.9770689011,368,2.863045931,368,3.491044044,368,1.067406416,368,1.881819129,368,1.751200318,368,1.534300327,
367,0.1981450021,367,0.2469782978,367,5.819293022,367,5.942137718,367,7.426520348,367,6.116371632,367,3.612840176,367,3.707774878,367,1.500038147,367,0.9788203835,367,2.878494978,367,3.500676632,367,1.06878376,367,1.889462948,367,1.750305176,367,1.537207127,
366,0.2209282368,366,0.2745650709,366,5.786761284,366,5.868925095,366,7.475440025,366,6.151031017,366,3.598853111,366,3.701113939,366,1.493673682,366,0.9752032161,366,2.879500389,366,3.490885496,366,1.070299387,366,1.892033219,366,1.751393676,366,1.534664154,
365,0.2452741116,365,0.3065418005,365,5.750193596,365,5.849275112,365,7.528626919,365,6.181494713,365,3.599751234,365,3.693213701,365,1.495537281,365,0.9790962338,365,2.878412485,365,3.509460688,365,1.075241566,365,1.89483428,365,1.763625979,365,1.540557265,
364,0.2715423405,364,0.3405174017,364,5.684750557,364,5.78698349,364,7.555840492,364,6.176366329,364,3.575657368,364,3.697556734,364,1.500242352,364,0.9729705453,364,2.866477489,364,3.496110201,364,1.071397424,364,1.891439199,364,1.756960869,364,1.534095645,
363,0.2968688309,363,0.3749762177,363,5.652040482,363,5.746722221,363,7.593168259,363,6.226503372,363,3.570398331,363,3.688795567,363,1.494137883,363,0.9727970362,363,2.870205879,363,3.507553339,363,1.068622589,363,1.90179503,363,1.758477688,363,1.540747046,
362,0.3267786801,362,0.4130013883,362,5.585416317,362,5.652637482,362,7.59206295,362,6.265909672,362,3.568321466,362,3.67306447,362,1.496695638,362,0.9700051546,362,2.882770777,362,3.519383669,362,1.073877215,362,1.901425838,362,1.762572646,362,1.540622473,
361,0.3550545275,361,0.4496745765,361,5.559296608,361,5.639914513,361,7.662094593,361,6.227042675,361,3.577105284,361,3.67430687,361,1.495925665,361,0.965955019,361,2.8812356,361,3.515878916,361,1.072141409,361,1.900488973,361,1.764846563,361,1.536906242,
360,0.3856135905,360,0.491027534,360,5.517636299,360,5.564375401,360,7.681726933,360,6.294121742,360,3.564220428,360,3.667072773,360,1.490896702,360,0.9638412595,360,2.874317408,360,3.513635397,360,1.072101593,360,1.910806656,360,1.75460124,360,1.534161448,
359,0.4139802754,359,0.531996429,359,5.454347134,359,5.542919159,359,7.644202709,359,6.247044563,359,3.566303492,359,3.67485857,359,1.48906517,359,0.9644177556,359,2.880325794,359,3.521178246,359,1.070603371,359,1.909846425,359,1.75666225,359,1.538314342,
358,0.4485563934,358,0.5728616118,358,5.431930065,358,5.516227722,358,7.659320831,358,6.254387379,358,3.555053949,358,3.684773445,358,1.487272143,358,0.9623813629,358,2.881118298,358,3.507130623,358,1.073972583,358,1.909260154,358,1.762154937,358,1.541579485,
357,0.4763417244,357,0.6143267155,357,5.37099123,357,5.47286129,357,7.627048016,357,6.274439335,357,3.56612277,357,3.667159081,357,1.490712762,357,0.9594544768,357,2.888308287,357,3.508759737,357,1.072716355,357,1.905906439,357,1.754989028,357,1.537342668,
356,0.5076752305,356,0.6558237672,356,5.336730003,356,5.440441132,356,7.680866241,356,6.259766102,356,3.547272205,356,3.658581972,356,1.483383298,356,0.9580596089,356,2.883702993,356,3.514694214,356,1.071727037,356,1.902908802,356,1.755078077,356,1.530748963,
355,0.5378699899,355,0.7000620961,355,5.300222397,355,5.368474007,355,7.616818428,355,6.241922379,355,3.534437418,355,3.673111677,355,1.482010007,355,0.9548920393,355,2.881446838,355,3.526817799,355,1.074122906,355,1.910959125,355,1.75240314,355,1.537380219,
354,0.5704920292,354,0.7383363247,354,5.267055035,354,5.339410305,354,7.609690189,354,6.207871914,354,3.549845934,354,3.662844658,354,1.476783156,354,0.9512920976,354,2.872412443,354,3.511694193,354,1.073243737,354,1.911216855,354,1.747400761,354,1.529705644,
353,0.5964516997,353,0.7783123851,353,5.176769257,353,5.289219856,353,7.587055206,353,6.181796551,353,3.543689013,353,3.640154123,353,1.469318271,353,0.9491013885,353,2.880486012,353,3.501210213,353,1.071052551,353,1.913849235,353,1.749515414,353,1.52402699,
352,0.6246754527,352,0.816460669,352,5.14647913,352,5.244322777,352,7.498371601,352,6.12850666,352,3.533015728,352,3.664675474,352,1.46620357,352,0.9372255206,352,2.868301868,352,3.493199348,352,1.066923141,352,1.909177065,352,1.731066704,352,1.519273877,
351,0.6512238979,351,0.8560773134,351,5.126910686,351,5.188390732,351,7.453010559,351,6.059727192,351,3.536810637,351,3.638959646,351,1.474543214,351,0.939486444,351,2.863377571,351,3.478061199,351,1.064296007,351,1.9113276,351,1.735524297,351,1.515994906,
350,0.6755068898,350,0.8925434947,350,5.056972027,350,5.164340973,350,7.378258228,350,6.054516792,350,3.497600555,350,3.612567425,350,1.456497431,350,0.9353142977,350,2.850125313,350,3.480946779,350,1.059504032,350,1.910135865,350,1.725182652,350,1.507683635,
349,0.7460364699,349,0.8955054879,349,5.040169716,349,5.24967289,349,7.554204464,349,6.244071484,349,3.547054529,349,3.655578136,349,1.623232961,349,1.028260231,349,3.036679506,349,3.338473558,349,1.040095806,349,1.892371893,349,1.78178978,349,1.371038675,
348,0.7725112438,348,0.9265702367,348,4.981221676,348,5.11017704,348,7.414190769,348,6.280852795,348,3.59514308,348,3.622881889,348,1.640855551,348,1.048746586,348,3.010259151,348,3.351759434,348,1.044541597,348,1.904685974,348,1.764538646,348,1.38563931,
347,0.7980909944,347,0.9581036568,347,4.932340145,347,5.08122015,347,7.369362831,347,6.187139034,347,3.551622391,347,3.635613918,347,1.639537096,347,1.036303043,347,2.988708735,347,3.317854166,347,1.043290734,347,1.905694604,347,1.734085321,347,1.369662404,
346,0.8219454288,346,0.9808828831,346,4.869370937,346,5.062581062,346,7.315811634,346,6.237371445,346,3.523236752,346,3.609116077,346,1.619094133,346,1.029825568,346,2.966985941,346,3.31522584,346,1.032821894,346,1.89767015,346,1.727222681,346,1.384464025,
345,0.8337598443,345,1.007178664,345,4.779624939,345,4.944396496,345,7.24890852,345,6.229750633,345,3.553614378,345,3.622040987,345,1.623612523,345,1.014950514,345,2.992655516,345,3.291653633,345,1.031639576,345,1.887818933,345,1.756605744,345,1.355415344,
344,0.8595641851,344,1.030553699,344,4.727979183,344,4.868577003,344,7.064610958,344,6.131089211,344,3.543355465,344,3.625183105,344,1.605132937,344,1.015588522,344,2.975743055,344,3.229937792,344,1.021014571,344,1.919618964,344,1.726463795,344,1.35286212,
343,0.8709207177,343,1.054607153,343,4.680686951,343,4.816500664,343,7.087899208,343,5.939012527,343,3.520038128,343,3.568698168,343,1.593363881,343,0.9985410571,343,2.924093246,343,3.207758904,343,1.022781968,343,1.893805861,343,1.734831214,343,1.334740996,
342,0.8798915744,342,1.079492569,342,4.674649239,342,4.804255486,342,6.921660423,342,5.934907913,342,3.494705439,342,3.562314034,342,1.568894267,342,0.981708467,342,2.908546209,342,3.212184191,342,1.016494393,342,1.86662066,342,1.689878941,342,1.336253643,
341,0.8996239901,341,1.099430323,341,4.609351158,341,4.694834232,341,6.917804718,341,5.91353941,341,3.492664576,341,3.60296011,341,1.573061109,341,0.9968245625,341,2.89640522,341,3.191563606,341,1.011014819,341,1.853881001,341,1.705281258,341,1.337168813,
340,0.9262325764,340,1.117488742,340,4.605190277,340,4.757811069,340,7.03742218,340,5.983041286,340,3.514374971,340,3.559127808,340,1.554468513,340,0.9956284761,340,2.91106987,340,3.203031778,340,1.011358261,340,1.897788525,340,1.706037402,340,1.339725256,
339,0.9261677265,339,1.125235796,339,4.485060215,339,4.590545654,339,6.869026661,339,5.931438923,339,3.453115702,339,3.501989603,339,1.558814526,339,0.9846429825,339,2.880688906,339,3.190237045,339,1.00832212,339,1.860357404,339,1.687315464,339,1.327077508,
338,0.9473307133,338,1.144547701,338,4.498148918,338,4.620661259,338,7.004188061,338,5.847402096,338,3.468227386,338,3.515490294,338,1.527949691,338,0.9710530639,338,2.830979347,338,3.153069019,338,1.000589728,338,1.857901812,338,1.671435595,338,1.320691466,
337,0.9443938732,337,1.147152901,337,4.385221958,337,4.544550419,337,6.81343174,337,5.83698082,337,3.362693787,337,3.481396914,337,1.543807983,337,0.9523414373,337,2.842000246,337,3.117429972,337,0.9881839752,337,1.854218483,337,1.647377849,337,1.31315434,
336,0.9562639594,336,1.179106593,336,4.344549656,336,4.469522953,336,6.839837551,336,5.82675457,336,3.419472456,336,3.441229343,336,1.528859973,336,0.957207799,336,2.822364807,336,3.141026974,336,0.9930869341,336,1.835416555,336,1.663481116,336,1.299484849,
335,0.947853744,335,1.165685415,335,4.285976887,335,4.441044807,335,6.866686344,335,5.822059631,335,3.402235985,335,3.4164083,335,1.514740705,335,0.949129045,335,2.799238682,335,3.073899984,335,0.9800854325,335,1.828936577,335,1.658937573,335,1.285691142,
334,0.9692581296,334,1.185923576,334,4.298165321,334,4.387061596,334,6.923054695,334,5.840655804,334,3.357928038,334,3.439121962,334,1.514081836,334,0.9575047493,334,2.805504322,334,3.097508907,334,0.9896530509,334,1.833966017,334,1.661364079,334,1.295408249,
333,0.9689520001,333,1.196725607,333,4.196764469,333,4.27356863,333,6.945260048,333,5.836529255,333,3.330487728,333,3.409352779,333,1.491702318,333,0.9436478615,333,2.764517069,333,3.044101477,333,0.9742014408,333,1.820487142,333,1.633185029,333,1.276062489,
332,0.9693027735,332,1.195765257,332,4.163715839,332,4.259747028,332,6.873916149,332,5.891354561,332,3.342828274,332,3.344588041,332,1.469058156,332,0.9377601147,332,2.742538452,332,3.056294441,332,0.9726836681,332,1.823145151,332,1.612993717,332,1.277791262,
331,0.9806822538,331,1.221390009,331,4.168766022,331,4.215114117,331,6.947271824,331,5.880037785,331,3.312845945,331,3.36469245,331,1.473337531,331,0.9311437607,331,2.701411247,331,3.038464308,331,0.9709492326,331,1.801896214,331,1.615183949,331,1.271662951,
330,0.983068049,330,1.216052294,330,4.061705589,330,4.172626019,330,7.033941746,330,5.897473812,330,3.315684795,330,3.325631618,330,1.461791277,330,0.9269160032,330,2.72522068,330,3.01386714,330,0.9659816027,330,1.815378189,330,1.616609216,330,1.269997358,
329,0.9793993235,329,1.219482541,329,4.044073105,329,4.14085722,329,6.916438103,329,5.866880894,329,3.258542299,329,3.306526661,329,1.462734461,329,0.9245408773,329,2.674643755,329,2.993488073,329,0.9706434011,329,1.804450154,329,1.593842149,329,1.262821913,
328,0.987606585,328,1.216887116,328,3.95971489,328,4.060588837,328,6.915924072,328,5.883314133,328,3.244571209,328,3.287609577,328,1.445587754,328,0.9163571,328,2.670546532,328,2.971895695,328,0.9665619135,328,1.802530289,328,1.601017118,328,1.252917171,
327,0.9941321611,327,1.250138164,327,3.950284004,327,4.055541515,327,7.00308466,327,5.866394043,327,3.21528697,327,3.24253273,327,1.434422374,327,0.9013517499,327,2.673675299,327,2.945071697,327,0.959890902,327,1.792822838,327,1.586214542,327,1.248042107,
326,0.9944908023,326,1.24788785,326,4.008671284,326,4.017106533,326,7.077333927,326,5.89456749,326,3.170868874,326,3.256091833,326,1.431259632,326,0.8996865749,326,2.668213606,326,2.948573589,326,0.9489511847,326,1.806866646,326,1.60090065,326,1.252734423,
325,1.011292815,325,1.270862818,325,3.882250309,325,4.0444417,325,7.09159565,325,5.867558956,325,3.182612181,325,3.255661726,325,1.438579321,325,0.893917799,325,2.637406826,325,2.901244164,325,0.955940485,325,1.817902088,325,1.582059979,325,1.253818154,
324,1.023399234,324,1.261878133,324,3.911233187,324,4.013462067,324,6.945451736,324,5.940617561,324,3.161521912,324,3.207001686,324,1.431203246,324,0.8910979629,324,2.616599321,324,2.898842573,324,0.9499382377,324,1.796260834,324,1.574059606,324,1.236925483,
323,1.034062028,323,1.288042903,323,3.892123938,323,4.001360893,323,7.129265308,323,5.868970394,323,3.149619341,323,3.176866293,323,1.43156147,323,0.8860234022,323,2.619177103,323,2.88986516,323,0.9548991323,323,1.822380304,323,1.577551126,323,1.255243182,
322,1.037248015,322,1.297557354,322,3.900403976,322,4.004014492,322,7.212685108,322,5.954995155,322,3.133414745,322,3.195629358,322,1.422656775,322,0.8895536065,322,2.620790243,322,2.874679804,322,0.9534581304,322,1.826277256,322,1.599076033,322,1.243238449,
321,1.048922896,321,1.306618571,321,3.832428694,321,3.926856756,321,7.097582817,321,5.970444679,321,3.125193834,321,3.188210726,321,1.426387072,321,0.885848403,321,2.584331274,321,2.860655785,321,0.9425051808,321,1.806290865,321,1.577746987,321,1.234574199,
320,1.058926821,320,1.329206586,320,3.802788496,320,3.937186003,320,7.11378479,320,5.966662884,320,3.118360043,320,3.192659378,320,1.401133537,320,0.8737595677,320,2.578609228,320,2.87708354,320,0.9626005888,320,1.807253718,320,1.550386548,320,1.243095875,
319,1.075377584,319,1.346746922,319,3.844281197,319,3.900138617,319,7.145555496,319,5.920525074,319,3.082063437,319,3.153492928,319,1.396023393,319,0.8749876618,319,2.555746078,319,2.849046707,319,0.951112628,319,1.808098197,319,1.564624667,319,1.244393349,
318,1.101061702,318,1.374806285,318,3.844207764,318,3.945928812,318,7.145839214,318,5.952327251,318,3.100899935,318,3.185954332,318,1.388505578,318,0.8788586855,318,2.565882206,318,2.85634923,318,0.9542585611,318,1.83663702,318,1.572284579,318,1.238741159,
317,1.109591126,317,1.394232631,317,3.835092545,317,3.963965893,317,7.176155567,317,5.94946146,317,3.108566046,317,3.166751146,317,1.377915859,317,0.8718784451,317,2.552685976,317,2.870373726,317,0.9645338058,317,1.839276433,317,1.580598831,317,1.257911921,
316,1.110968947,316,1.407733083,316,3.771399736,316,3.927727938,316,7.211570263,316,5.949489117,316,3.08539176,316,3.105472803,316,1.382769465,316,0.8689770103,316,2.559061289,316,2.809581995,316,0.9544124007,316,1.823556185,316,1.558809042,316,1.24488008,
315,1.132587433,315,1.441599727,315,3.852123499,315,3.988740206,315,7.222356796,315,5.996330261,315,3.084657192,315,3.110939741,315,1.391663551,315,0.8639810681,315,2.551446915,315,2.822337866,315,0.9504505992,315,1.822147012,315,1.565327287,315,1.237767935,
314,1.152648687,314,1.447452784,314,3.836448669,314,3.977349997,314,7.282162666,314,6.015125275,314,3.063600063,314,3.123946428,314,1.376883626,314,0.8611983061,314,2.540321589,314,2.837966919,314,0.9553692937,314,1.832427979,314,1.571529031,314,1.252073526,
